DAUID,DA_address,Target_name,Target_address,Distance (km)
59170168,"26-1132 Johnson St, Victoria, BC V8V 3N8",downtown,NA,0.15
59170168,"26-1132 Johnson St, Victoria, BC V8V 3N8",downtown,NA,0.41
59170169,"1230 Balmoral Rd, Victoria, BC V8T 1B3",downtown,NA,0.37
59170169,"1285 Balmoral Rd, Victoria, BC V8T 1B4",downtown,NA,0.53
59170170,"1215 Johnson St, Victoria, BC V8V 3N9",downtown,NA,0.29
59170170,"1215 Johnson St, Victoria, BC V8V 3N9",downtown,NA,0.4
59170170,"1250 Johnson St, Victoria, BC V8V 4L4",downtown,NA,0.36
59170170,"1323 Johnson St, Victoria, BC V8V 3P2",downtown,NA,0.19
59170170,"1323 Johnson St, Victoria, BC V8V 3P2",downtown,NA,0.35
59170170,"1323 Johnson St, Victoria, BC V8V 3P2",downtown,NA,0.4
59170171,"1404 Harrison St, Victoria, BC V8S 3S2",downtown,NA,0.69
59170172,"1436 Elford St, Victoria, BC V8S 3S8",downtown,NA,0.87
59170174,"1337 Grant St, Victoria, BC V8R 1M2",downtown,NA,0.71
59170174,"1434 Grant St, Victoria, BC V8R 1M5",downtown,NA,0.94
59170175,"1436 Gladstone Ave, Victoria, BC V8R 1S3",downtown,NA,1.01
59170175,"1551 Gladstone Ave, Victoria, BC V8R 1S4",downtown,NA,1.23
59170175,"2234 Forbes St, Victoria, BC V8R 4B4",downtown,NA,1.18
59170177,"1530 Belcher Ave, Victoria, BC V8R 4N1",downtown,NA,1.47
59170178,"1550 Richmond Ave, Victoria, BC V8R 4P6",downtown,NA,1.67
59170179,"1827 Chestnut St, Victoria, BC V8R 4N6",downtown,NA,1.56
59170180,"1607 Fell St, Victoria, BC V8R 4V9",downtown,NA,1.93
59170180,"1746 Davie St, Victoria, BC V8R 4W6",downtown,NA,1.95
59170181,"1605 Redfern St, Victoria, BC V8R 4X3",downtown,NA,2.11
59170181,"1732 Amphion St, Victoria, BC V8R 4Z7",downtown,NA,2.16
59170197,"941 Lawndale Ave, Victoria, BC V8S 4C9",downtown,NA,2.09
59170198,"1041 Chamberlain St, Victoria, BC V8S 4C1",downtown,NA,1.98
59170199,"1750 Rockland Ave, Victoria, BC V8S 1W9",downtown,NA,1.54
59170200,"34 Armine Pl, Victoria, BC V8S 1S7",downtown,NA,1.94
59170200,"801 Bank St, Victoria, BC V8S 4A8",downtown,NA,1.83
59170201,"1530 Despard Ave, Victoria, BC V8S 1T3",downtown,NA,1.37
59170201,"1730 Algoa Pl, Victoria, BC V8S 5J6",downtown,NA,1.58
59170202,"1708 Chandler Ave, Victoria, BC V8S 1N6",downtown,NA,1.69
59170203,"1737 Fairfield Rd, Victoria, BC V8S 1G6",downtown,NA,1.86
59170203,"237 Wildwood Ave, Victoria, BC V8S 3W2",downtown,NA,1.95
59170204,"326 Irving Rd, Victoria, BC V8S 4A2",downtown,NA,2.07
