DAUID,DA_address,Target_name,Target_address,Distance (km)
59170276,"801 Langham Ct, Victoria, BC V8V 4J3",Art Gallery of Greater Victoria,"1040 Moss St, Victoria, BC V8V 4P1",0.29
59170276,"801 Langham Ct, Victoria, BC V8V 4J3",Wentworth Villa - Architectural Heritage Museum,"1156 Fort St, Victoria, BC V8V 3K8",0.43
59170277,"1310 Rockland Ave, Victoria, BC V8S 1V5",Art Gallery of Greater Victoria,"1040 Moss St, Victoria, BC V8V 4P1",0.13
59170277,"1310 Rockland Ave, Victoria, BC V8S 1V5",Langham Court Theatre,"805 Langham Ct, Victoria, BC V8V 4J3",0.2
59170277,"1310 Rockland Ave, Victoria, BC V8S 1V5",Craigdarroch Castle,"1050 Joan Crescent, Victoria, BC V8S 3L5",0.33
59170277,"1310 Rockland Ave, Victoria, BC V8S 1V5",Wentworth Villa - Architectural Heritage Museum,"1156 Fort St, Victoria, BC V8V 3K8",0.44
59170277,"1314 Manor Rd, Victoria, BC V8S 2A2",Craigdarroch Castle,"1050 Joan Crescent, Victoria, BC V8S 3L5",0.17
59170277,"1314 Manor Rd, Victoria, BC V8S 2A2",Art Gallery of Greater Victoria,"1040 Moss St, Victoria, BC V8V 4P1",0.3
59170277,"1314 Manor Rd, Victoria, BC V8S 2A2",Langham Court Theatre,"805 Langham Ct, Victoria, BC V8V 4J3",0.4
59170278,"1012 Pentrelew Pl, Victoria, BC V8V 4J4",Art Gallery of Greater Victoria,"1040 Moss St, Victoria, BC V8V 4P1",0.09
59170278,"1012 Pentrelew Pl, Victoria, BC V8V 4J4",Langham Court Theatre,"805 Langham Ct, Victoria, BC V8V 4J3",0.21
59170278,"1012 Pentrelew Pl, Victoria, BC V8V 4J4",Wentworth Villa - Architectural Heritage Museum,"1156 Fort St, Victoria, BC V8V 3K8",0.26
59170278,"1012 Pentrelew Pl, Victoria, BC V8V 4J4",Craigdarroch Castle,"1050 Joan Crescent, Victoria, BC V8S 3L5",0.43
59170279,"1144 Rockland Ave, Victoria, BC V8V 3H7",Wentworth Villa - Architectural Heritage Museum,"1156 Fort St, Victoria, BC V8V 3K8",0.14
59170279,"1144 Rockland Ave, Victoria, BC V8V 3H7",Langham Court Theatre,"805 Langham Ct, Victoria, BC V8V 4J3",0.34
59170279,"1144 Rockland Ave, Victoria, BC V8V 3H7",Art Gallery of Greater Victoria,"1040 Moss St, Victoria, BC V8V 4P1",0.38
59170280,"1020 Richardson St, Victoria, BC V8V 3C5",YMCA-YWCA Downtown,"851 Broughton St, Victoria, BC V8W 1C4",0.44
59170280,"1020 Richardson St, Victoria, BC V8V 3C5",Cook Street Village Activity Centre,"380 Cook St #1, Victoria, BC V8V 3X7",0.46
59170280,"1138 McClure St, Victoria, BC V8V 3G2",Langham Court Theatre,"805 Langham Ct, Victoria, BC V8V 4J3",0.27
59170280,"1138 McClure St, Victoria, BC V8V 3G2",Wentworth Villa - Architectural Heritage Museum,"1156 Fort St, Victoria, BC V8V 3K8",0.34
59170280,"1138 McClure St, Victoria, BC V8V 3G2",Art Gallery of Greater Victoria,"1040 Moss St, Victoria, BC V8V 4P1",0.44
59170281,"1019 Rockland Ave, Victoria, BC V8V 3H6",YMCA-YWCA Downtown,"851 Broughton St, Victoria, BC V8W 1C4",0.35
59170281,"1019 Rockland Ave, Victoria, BC V8V 3H6",Wentworth Villa - Architectural Heritage Museum,"1156 Fort St, Victoria, BC V8V 3K8",0.37
59170281,"1019 Rockland Ave, Victoria, BC V8V 3H6",Royal Theatre,"805 Broughton St, Victoria, BC V8W 1E5",0.47
59170282,"929 Burdett Ave, Victoria, BC V8V 3G6",The Maritime Museum of British Columbia,"744 Douglas St, Victoria, BC V8W 2Z7",0.09
59170282,"929 Burdett Ave, Victoria, BC V8V 3G6",Victoria Conference Centre - Crystal Garden,"713 Douglas St, Victoria, BC V8W 3M6",0.09
59170282,"929 Burdett Ave, Victoria, BC V8V 3G6",Greater Victoria Public Library - Central Branch,"735 Broughton St, Victoria, BC V8W 3H2",0.13
59170282,"929 Burdett Ave, Victoria, BC V8V 3G6",Victoria Bug Zoo,"631 Courtney St, Victoria, BC V8W 1B8",0.16
59170282,"929 Burdett Ave, Victoria, BC V8V 3G6",Royal Theatre,"805 Broughton St, Victoria, BC V8W 1E5",0.25
59170282,"929 Burdett Ave, Victoria, BC V8V 3G6",Royal BC Museum,"	675 Belleville St., Victoria, BC V8W 9W2",0.33
59170282,"929 Burdett Ave, Victoria, BC V8V 3G6",St. Ann's Academy and Auditorium National Historic Site,"	835 Humboldt St, Victoria, BC V8V 4W8",0.36
59170282,"929 Burdett Ave, Victoria, BC V8V 3G6",YMCA-YWCA Downtown,"851 Broughton St, Victoria, BC V8W 1C4",0.36
59170282,"929 Burdett Ave, Victoria, BC V8V 3G6",The Coda,"751 View St, Victoria, BC V8W 1J9",0.36
59170282,"929 Burdett Ave, Victoria, BC V8V 3G6",Capitol 6 Theatres,"805 Yates St, Victoria, BC V8W 1L8",0.45
59170285,"1027 Collinson St, Victoria, BC V8V 3B9",Cook Street Village Activity Centre,"380 Cook St #1, Victoria, BC V8V 3X7",0.32
59170286,"1030 Pendergast St, Victoria, BC V8V 2X2",Cook Street Village Activity Centre,"380 Cook St #1, Victoria, BC V8V 3X7",0.12
59170286,"1038 Harling Ln, Victoria, BC V8V 3T6",Cook Street Village Activity Centre,"380 Cook St #1, Victoria, BC V8V 3X7",0.16
59170287,"419 Chester Ave, Victoria, BC V8V 4B9",Cook Street Village Activity Centre,"380 Cook St #1, Victoria, BC V8V 3X7",0.15
59170288,"1255 Oscar St, Victoria, BC V8V 2X6",Cook Street Village Activity Centre,"380 Cook St #1, Victoria, BC V8V 3X7",0.46
59170288,"354 Chester Ave, Victoria, BC V8V 4B6",Cook Street Village Activity Centre,"380 Cook St #1, Victoria, BC V8V 3X7",0.16
59170289,"535 Su'it St, Victoria, BC V8V 4C3",Langham Court Theatre,"805 Langham Ct, Victoria, BC V8V 4J3",0.34
59170289,"535 Su'it St, Victoria, BC V8V 4C3",Cook Street Village Activity Centre,"380 Cook St #1, Victoria, BC V8V 3X7",0.36
59170290,"1017 Oliphant Ave, Victoria, BC V8V 2T9",Cook Street Village Activity Centre,"380 Cook St #1, Victoria, BC V8V 3X7",0.28
59170290,"1147 Oxford St, Victoria, BC V8V 2V2",Cook Street Village Activity Centre,"380 Cook St #1, Victoria, BC V8V 3X7",0.28
59170291,"1236 Chapman St, Victoria, BC V8V 2T8",Cook Street Village Activity Centre,"380 Cook St #1, Victoria, BC V8V 3X7",0.49
59170291,"135 Howe St, Victoria, BC V8V 4K5",Cook Street Village Activity Centre,"380 Cook St #1, Victoria, BC V8V 3X7",0.71
59170292,"1125 Faithful St, Victoria, BC V8V 2R5",Cook Street Village Activity Centre,"380 Cook St #1, Victoria, BC V8V 3X7",0.67
59170292,"127 Cambridge St, Victoria, BC V8V 4B1",Cook Street Village Activity Centre,"380 Cook St #1, Victoria, BC V8V 3X7",0.58
59170292,"45 Cambridge St, Victoria, BC V8V 4A7",Cook Street Village Activity Centre,"380 Cook St #1, Victoria, BC V8V 3X7",0.8
59170293,"19 Marlborough St, Victoria, BC V8V 4A5",Cook Street Village Activity Centre,"380 Cook St #1, Victoria, BC V8V 3X7",0.84
59170293,"41 Wellington Ave, Victoria, BC V8V 4H5",Cook Street Village Activity Centre,"380 Cook St #1, Victoria, BC V8V 3X7",0.9
59170294,"1321 George St, Victoria, BC V8S 1A8",Cook Street Village Activity Centre,"380 Cook St #1, Victoria, BC V8V 3X7",1.03
59170294,"188 Bushby St, Victoria, BC V8S 1B6",Cook Street Village Activity Centre,"380 Cook St #1, Victoria, BC V8V 3X7",1.04
59170295,"1025 Sutlej St, Victoria, BC V8V 2V9",Cook Street Village Activity Centre,"380 Cook St #1, Victoria, BC V8V 3X7",0.23
59170295,"216 Vancouver St, Victoria, BC V8V 3S8",Cook Street Village Activity Centre,"380 Cook St #1, Victoria, BC V8V 3X7",0.39
59170296,"235 St Andrews St, Victoria, BC V8V 2N1",Royal BC Museum,"	675 Belleville St., Victoria, BC V8W 9W2",0.66
59170296,"620 Avalon Rd, Victoria, BC V8V 1N7",Royal BC Museum,"	675 Belleville St., Victoria, BC V8W 9W2",0.49
59170297,"427 Government St, Victoria, BC V8V 2L4",Royal BC Museum,"	675 Belleville St., Victoria, BC V8W 9W2",0.36
59170297,"427 Government St, Victoria, BC V8V 2L4",St. Ann's Academy and Auditorium National Historic Site,"	835 Humboldt St, Victoria, BC V8V 4W8",0.46
59170298,"425 Quebec St, Victoria, BC V8V 1W7",Royal BC Museum,"	675 Belleville St., Victoria, BC V8W 9W2",0.39
59170298,"431 Powell St, Victoria, BC V8V 2J3",Royal BC Museum,"	675 Belleville St., Victoria, BC V8W 9W2",0.41
59170298,"617 Government St, Victoria, BC V8V 1X6",Royal BC Museum,"	675 Belleville St., Victoria, BC V8W 9W2",0.11
59170298,"617 Government St, Victoria, BC V8V 1X6",Victoria Conference Centre - Crystal Garden,"713 Douglas St, Victoria, BC V8W 3M6",0.34
59170298,"617 Government St, Victoria, BC V8V 1X6",St. Ann's Academy and Auditorium National Historic Site,"	835 Humboldt St, Victoria, BC V8V 4W8",0.35
59170298,"617 Government St, Victoria, BC V8V 1X6",The Maritime Museum of British Columbia,"744 Douglas St, Victoria, BC V8W 2Z7",0.36
59170298,"617 Government St, Victoria, BC V8V 1X6",Victoria Bug Zoo,"631 Courtney St, Victoria, BC V8W 1B8",0.5
59170299,"215 Government St, Victoria, BC V8V 2K8",Royal BC Museum,"	675 Belleville St., Victoria, BC V8W 9W2",0.13
59170299,"215 Government St, Victoria, BC V8V 2K8",Victoria Conference Centre - Crystal Garden,"713 Douglas St, Victoria, BC V8W 3M6",0.36
59170299,"215 Government St, Victoria, BC V8V 2K8",St. Ann's Academy and Auditorium National Historic Site,"	835 Humboldt St, Victoria, BC V8V 4W8",0.38
59170299,"215 Government St, Victoria, BC V8V 2K8",The Maritime Museum of British Columbia,"744 Douglas St, Victoria, BC V8W 2Z7",0.38
59170299,"575 Marifield Ave, Victoria, BC V8V 1N3",Royal BC Museum,"	675 Belleville St., Victoria, BC V8W 9W2",0.59
59170300,"136 S Turner St, Victoria, BC V8V 2J8",James Bay Community Centre,"2A9, 140 Oswego St, Victoria, BC V8V 2B1",0.66
59170301,"540 Rithet St, Victoria, BC V8V 1E2",James Bay Community Centre,"2A9, 140 Oswego St, Victoria, BC V8V 2B1",0.59
59170302,"40 Government St, Victoria, BC V8V 2K3",Royal BC Museum,"	675 Belleville St., Victoria, BC V8W 9W2",0.13
59170302,"40 Government St, Victoria, BC V8V 2K3",Victoria Conference Centre - Crystal Garden,"713 Douglas St, Victoria, BC V8W 3M6",0.36
59170302,"40 Government St, Victoria, BC V8V 2K3",St. Ann's Academy and Auditorium National Historic Site,"	835 Humboldt St, Victoria, BC V8V 4W8",0.38
59170302,"40 Government St, Victoria, BC V8V 2K3",The Maritime Museum of British Columbia,"744 Douglas St, Victoria, BC V8W 2Z7",0.38
59170302,"548 Dallas Rd, Victoria, BC V8V 1B3",James Bay Community Centre,"2A9, 140 Oswego St, Victoria, BC V8V 2B1",0.67
59170303,"416 Luxton Ave, Victoria, BC V8V 1C9",James Bay Community Centre,"2A9, 140 Oswego St, Victoria, BC V8V 2B1",0.32
59170304,"132 Menzies St, Victoria, BC V8V 2G5",James Bay Community Centre,"2A9, 140 Oswego St, Victoria, BC V8V 2B1",0.38
59170305,"345 St James St, Victoria, BC V8V 1J7",James Bay Community Centre,"2A9, 140 Oswego St, Victoria, BC V8V 2B1",0.15
59170308,"443 Superior St, Victoria, BC V8V 4S7",James Bay Community Centre,"2A9, 140 Oswego St, Victoria, BC V8V 2B1",0.42
59170309,"242 Ontario St, Victoria, BC V8V 1N2",James Bay Community Centre,"2A9, 140 Oswego St, Victoria, BC V8V 2B1",0.28
59170309,"242 Ontario St, Victoria, BC V8V 1N2",Dino Lab Inc.,"3 & 45 Erie St Unit #100, Victoria, BC V8V 1P8",0.35
59170310,"121 Michigan St, Victoria, BC V8V 1R2",Dino Lab Inc.,"3 & 45 Erie St Unit #100, Victoria, BC V8V 1P8",0.13
59170310,"121 Michigan St, Victoria, BC V8V 1R2",James Bay Community Centre,"2A9, 140 Oswego St, Victoria, BC V8V 2B1",0.45
59170311,"506 Pendray St, Victoria, BC V8V 0A9",Dino Lab Inc.,"3 & 45 Erie St Unit #100, Victoria, BC V8V 1P8",0.45
59170312,"111 Niagara St, Victoria, BC V8V 1G1",Dino Lab Inc.,"3 & 45 Erie St Unit #100, Victoria, BC V8V 1P8",0.36
59170312,"111 Niagara St, Victoria, BC V8V 1G1",James Bay Community Centre,"2A9, 140 Oswego St, Victoria, BC V8V 2B1",0.37
59170312,"22 Simcoe St, Victoria, BC V8V 1K2",Dino Lab Inc.,"3 & 45 Erie St Unit #100, Victoria, BC V8V 1P8",0.13
59170313,"130 Ladysmith St, Victoria, BC V8V 1J4",Dino Lab Inc.,"3 & 45 Erie St Unit #100, Victoria, BC V8V 1P8",0.24
59170313,"130 Ladysmith St, Victoria, BC V8V 1J4",James Bay Community Centre,"2A9, 140 Oswego St, Victoria, BC V8V 2B1",0.34
59170313,"46 Pilot St, Victoria, BC V8V 2A4",James Bay Community Centre,"2A9, 140 Oswego St, Victoria, BC V8V 2B1",0.2
59170371,"831 Walker St, Victoria, BC V9A 4C3",Little free library,"335 Waterfront Crescent, Victoria, BC V8T 0A6",1.23
59170371,"949 Hereward Rd, Victoria, BC V9A 4E1",Little free library,"335 Waterfront Crescent, Victoria, BC V8T 0A6",1.19
59170372,"637 Pine St, Victoria, BC V9A 2Z9",Little free library,"335 Waterfront Crescent, Victoria, BC V8T 0A6",0.91
59170372,"723 Belton Ave, Victoria, BC V9A 2Z7",Little free library,"335 Waterfront Crescent, Victoria, BC V8T 0A6",1.07
59170373,"639 Langford St, Victoria, BC V9A 3C8",Little free library,"335 Waterfront Crescent, Victoria, BC V8T 0A6",1.01
59170373,"824 Russell St, Victoria, BC V9A 3X7",Little free library,"335 Waterfront Crescent, Victoria, BC V8T 0A6",0.88
59170375,"822 Catherine St, Victoria, BC V9A 3C2",Little free library,"335 Waterfront Crescent, Victoria, BC V8T 0A6",0.77
59170376,"442 William St, Victoria, BC V9A 3Y9",Little free library,"335 Waterfront Crescent, Victoria, BC V8T 0A6",1.22
59170378,"230 Robert St, Victoria, BC V9A 3Z2",Dino Lab Inc.,"3 & 45 Erie St Unit #100, Victoria, BC V8V 1P8",1.01
59170378,"707 Esquimalt Rd, Victoria, BC V9A 3L7",Dino Lab Inc.,"3 & 45 Erie St Unit #100, Victoria, BC V8V 1P8",1.28
59170383,"2519 Rock Bay Ave, Victoria, BC V8T 4R7",Quadra Village Community Centre,"901 Kings Rd, Victoria, BC V8T 1W5",0.57
59170383,"2975 Jutland Rd 1st Flr, Victoria, BC V8T 5J9",Little free library,"335 Waterfront Crescent, Victoria, BC V8T 0A6",0.09
59170383,"2975 Jutland Rd 1st Flr, Victoria, BC V8T 5J9",Burnside Gorge Community Centre,"471 Cecelia Rd, Victoria, BC V8T 4T4",0.41
59170383,"David St, Victoria, BC V8T 2C6",Quadra Village Community Centre,"901 Kings Rd, Victoria, BC V8T 1W5",0.64
59170384,"610 Dunedin St, Victoria, BC V8T 2L8",Burnside Gorge Community Centre,"471 Cecelia Rd, Victoria, BC V8T 4T4",0.54
59170385,"3121 Steele St, Victoria, BC V8Z 3N7",Burnside Gorge Community Centre,"471 Cecelia Rd, Victoria, BC V8T 4T4",0.34
59170385,"550 Sumas St, Victoria, BC V8T 4S3",Burnside Gorge Community Centre,"471 Cecelia Rd, Victoria, BC V8T 4T4",0.43
59170386,"254 Gorge Rd E, Victoria, BC V9A 6W4",Burnside Gorge Community Centre,"471 Cecelia Rd, Victoria, BC V8T 4T4",0.13
59170386,"254 Gorge Rd E, Victoria, BC V9A 6W4",Little free library,"335 Waterfront Crescent, Victoria, BC V8T 0A6",0.44
59170386,"491 Cecelia Rd, Victoria, BC V8T 4T4",Burnside Gorge Community Centre,"471 Cecelia Rd, Victoria, BC V8T 4T4",0.12
59170386,"491 Cecelia Rd, Victoria, BC V8T 4T4",Little free library,"335 Waterfront Crescent, Victoria, BC V8T 0A6",0.42
59170387,"3052D Washington Ave, Victoria, BC V9A 1P6",Burnside Gorge Community Centre,"471 Cecelia Rd, Victoria, BC V8T 4T4",0.2
59170387,"3052D Washington Ave, Victoria, BC V9A 1P6",Little free library,"335 Waterfront Crescent, Victoria, BC V8T 0A6",0.5
59170387,"3134 Washington Ave, Victoria, BC V9A 1P7",Burnside Gorge Community Centre,"471 Cecelia Rd, Victoria, BC V8T 4T4",0.2
59170387,"3134 Washington Ave, Victoria, BC V9A 1P7",Little free library,"335 Waterfront Crescent, Victoria, BC V8T 0A6",0.5
59170388,"3052 Albany St, Victoria, BC V9A 1R5",Burnside Gorge Community Centre,"471 Cecelia Rd, Victoria, BC V8T 4T4",0.44
59170388,"3165 Balfour Ave, Victoria, BC V9A 1R9",Burnside Gorge Community Centre,"471 Cecelia Rd, Victoria, BC V8T 4T4",0.47
59170389,"21 Gorge Rd E, Victoria, BC V9A 1K7",Burnside Gorge Community Centre,"471 Cecelia Rd, Victoria, BC V8T 4T4",0.84
59170389,"2967 Irma St, Victoria, BC V9A 1S5",Burnside Gorge Community Centre,"471 Cecelia Rd, Victoria, BC V8T 4T4",0.66
59170389,"3064 Irma St, Victoria, BC V9A 1S6",Burnside Gorge Community Centre,"471 Cecelia Rd, Victoria, BC V8T 4T4",0.63
59170390,"141 Gorge Rd E, Victoria, BC V9A 6Z3",Burnside Gorge Community Centre,"471 Cecelia Rd, Victoria, BC V8T 4T4",0.71
59170390,"21 Lotus St, Victoria, BC V9A 1P3",Little free library,"335 Waterfront Crescent, Victoria, BC V8T 0A6",0.89
59170554,"29 Paddon Ave, Victoria, BC V8V 2M6",James Bay Community Centre,"2A9, 140 Oswego St, Victoria, BC V8V 2B1",0.97
59170555,"647 Niagara St, Victoria, BC V8V 1J1",James Bay Community Centre,"2A9, 140 Oswego St, Victoria, BC V8V 2B1",0.91
59170555,"671 Beacon St, Victoria, BC V8V 1K1",Royal BC Museum,"	675 Belleville St., Victoria, BC V8W 9W2",0.9
59170556,"1002 Carberry Gardens, Victoria, BC V8S 3R7",Craigdarroch Castle,"1050 Joan Crescent, Victoria, BC V8S 3L5",0.09
59170556,"1002 Carberry Gardens, Victoria, BC V8S 3R7",Art Gallery of Greater Victoria,"1040 Moss St, Victoria, BC V8V 4P1",0.38
59170556,"744 Pemberton Rd, Victoria, BC V8S 3R4",Craigdarroch Castle,"1050 Joan Crescent, Victoria, BC V8S 3L5",0.23
59170557,"1475 Fort St, Victoria, BC V8S 1Z4",Craigdarroch Castle,"1050 Joan Crescent, Victoria, BC V8S 3L5",0.32
59170557,"905 Pemberton Rd, Victoria, BC V8S 3R5",Craigdarroch Castle,"1050 Joan Crescent, Victoria, BC V8S 3L5",0.2
59170558,"1550 Shasta Pl, Victoria, BC V8S 1X9",Craigdarroch Castle,"1050 Joan Crescent, Victoria, BC V8S 3L5",0.45
59170598,"1746 Adanac St, Victoria, BC V8R 2C5",Oaklands Community Centre & Association,"2827 Belmont Ave #1, Victoria, BC V8R 4B2",0.8
59170600,"1735 Denman St, Victoria, BC V8R 1Y3",Oak Bay Recreation Centre,"1975 Bee St, Victoria, BC V8R 1T5",0.77
59170601,"1626 Gladstone Ave, Victoria, BC V8R 1S7",Oak Bay Recreation Centre,"1975 Bee St, Victoria, BC V8R 1T5",0.99
59170601,"2206 Lydia St, Victoria, BC V8R 4K5",Oak Bay Recreation Centre,"1975 Bee St, Victoria, BC V8R 1T5",1.01
59170601,"2320 Shakespeare St, Victoria, BC V8R 4G3",Oaklands Community Centre & Association,"2827 Belmont Ave #1, Victoria, BC V8R 4B2",0.87
59170610,"440 Simcoe St, Victoria, BC V8V 1L3",James Bay Community Centre,"2A9, 140 Oswego St, Victoria, BC V8V 2B1",0.3
59170611,"840 Humboldt St, Victoria, BC V8V 5B1",St. Ann's Academy and Auditorium National Historic Site,"	835 Humboldt St, Victoria, BC V8V 4W8",0.15
59170611,"840 Humboldt St, Victoria, BC V8V 5B1",Victoria Conference Centre - Crystal Garden,"713 Douglas St, Victoria, BC V8W 3M6",0.35
59170611,"840 Humboldt St, Victoria, BC V8V 5B1",Royal Theatre,"805 Broughton St, Victoria, BC V8W 1E5",0.38
59170611,"840 Humboldt St, Victoria, BC V8V 5B1",YMCA-YWCA Downtown,"851 Broughton St, Victoria, BC V8W 1C4",0.38
59170611,"840 Humboldt St, Victoria, BC V8V 5B1",The Maritime Museum of British Columbia,"744 Douglas St, Victoria, BC V8W 2Z7",0.38
59170611,"840 Humboldt St, Victoria, BC V8V 5B1",Greater Victoria Public Library - Central Branch,"735 Broughton St, Victoria, BC V8W 3H2",0.39
59170611,"840 Humboldt St, Victoria, BC V8V 5B1",Royal BC Museum,"	675 Belleville St., Victoria, BC V8W 9W2",0.42
59170611,"840 Humboldt St, Victoria, BC V8V 5B1",Victoria Bug Zoo,"631 Courtney St, Victoria, BC V8W 1B8",0.5
59170611,"950 Humboldt St, Victoria, BC V8V 2Z8",St. Ann's Academy and Auditorium National Historic Site,"	835 Humboldt St, Victoria, BC V8V 4W8",0.32
59170611,"950 Humboldt St, Victoria, BC V8V 2Z8",Cook Street Village Activity Centre,"380 Cook St #1, Victoria, BC V8V 3X7",0.36
59170612,"1528 Coldharbour Rd, Victoria, BC V8R 1H5",Craigdarroch Castle,"1050 Joan Crescent, Victoria, BC V8S 3L5",0.72
59170722,"19-103 Wilson St, Victoria, BC V9A 6X1",Little free library,"335 Waterfront Crescent, Victoria, BC V8T 0A6",1.06
59170723,"103 Tyee Rd, Victoria, BC",Little free library,"335 Waterfront Crescent, Victoria, BC V8T 0A6",0.57
59170806,"827 Princess Ave, Victoria, BC V8T 1K7",Save-On-Foods Memorial Centre,"1925 Blanshard St, Victoria, BC V8T 4J2",0.15
59170806,"827 Princess Ave, Victoria, BC V8T 1K7",Crystal Pool & Fitness Centre,"2275 Quadra St, Victoria, BC V8T 4Z5",0.22
59170806,"827 Princess Ave, Victoria, BC V8T 1K7",Philippine Bayanihan Community Centre,"1709 Blanshard St, Victoria, BC V8W 2J8",0.38
59170806,"827 Princess Ave, Victoria, BC V8T 1K7",Intrepid Theatre Company Society,"1609 Blanshard St #2, Victoria, BC V8W 2J5",0.45
59170806,"827 Princess Ave, Victoria, BC V8T 1K7",Quadra Village Community Centre,"901 Kings Rd, Victoria, BC V8T 1W5",0.46
59170806,"827 Princess Ave, Victoria, BC V8T 1K7",Pacific Opera Victoria & Baumann Centre,"925 Balmoral Rd, Victoria, BC V8W 2L5",0.49
59170808,"933 Pembroke St, Victoria, BC V8T 1J1",Crystal Pool & Fitness Centre,"2275 Quadra St, Victoria, BC V8T 4Z5",0.18
59170808,"933 Pembroke St, Victoria, BC V8T 1J1",Save-On-Foods Memorial Centre,"1925 Blanshard St, Victoria, BC V8T 4J2",0.28
59170808,"933 Pembroke St, Victoria, BC V8T 1J1",Pacific Opera Victoria & Baumann Centre,"925 Balmoral Rd, Victoria, BC V8W 2L5",0.37
59170808,"933 Pembroke St, Victoria, BC V8T 1J1",Philippine Bayanihan Community Centre,"1709 Blanshard St, Victoria, BC V8W 2J8",0.43
59170808,"933 Pembroke St, Victoria, BC V8T 1J1",Intrepid Theatre Company Society,"1609 Blanshard St #2, Victoria, BC V8W 2J5",0.48
59170808,"933 Pembroke St, Victoria, BC V8T 1J1",BOSA Community Room,"1025 Mason St, Victoria, BC V8V 0C6",0.48
59170814,"755 Humboldt St, Victoria, BC V8W 1B1",Victoria Conference Centre - Crystal Garden,"713 Douglas St, Victoria, BC V8W 3M6",0.1
59170814,"755 Humboldt St, Victoria, BC V8W 1B1",The Maritime Museum of British Columbia,"744 Douglas St, Victoria, BC V8W 2Z7",0.13
59170814,"755 Humboldt St, Victoria, BC V8W 1B1",St. Ann's Academy and Auditorium National Historic Site,"	835 Humboldt St, Victoria, BC V8V 4W8",0.23
59170814,"755 Humboldt St, Victoria, BC V8W 1B1",Royal BC Museum,"	675 Belleville St., Victoria, BC V8W 9W2",0.24
59170814,"755 Humboldt St, Victoria, BC V8W 1B1",Greater Victoria Public Library - Central Branch,"735 Broughton St, Victoria, BC V8W 3H2",0.25
59170814,"755 Humboldt St, Victoria, BC V8W 1B1",Victoria Bug Zoo,"631 Courtney St, Victoria, BC V8W 1B8",0.28
59170814,"755 Humboldt St, Victoria, BC V8W 1B1",Royal Theatre,"805 Broughton St, Victoria, BC V8W 1E5",0.33
59170814,"755 Humboldt St, Victoria, BC V8W 1B1",YMCA-YWCA Downtown,"851 Broughton St, Victoria, BC V8W 1C4",0.41
59170814,"755 Humboldt St, Victoria, BC V8W 1B1",The Coda,"751 View St, Victoria, BC V8W 1J9",0.48
59170814,"850 Blanshard St, Victoria, BC V8W 2H2",Greater Victoria Public Library - Central Branch,"735 Broughton St, Victoria, BC V8W 3H2",0.08
59170814,"850 Blanshard St, Victoria, BC V8W 2H2",Royal Theatre,"805 Broughton St, Victoria, BC V8W 1E5",0.11
59170814,"850 Blanshard St, Victoria, BC V8W 2H2",YMCA-YWCA Downtown,"851 Broughton St, Victoria, BC V8W 1C4",0.22
59170814,"850 Blanshard St, Victoria, BC V8W 2H2",The Maritime Museum of British Columbia,"744 Douglas St, Victoria, BC V8W 2Z7",0.23
59170814,"850 Blanshard St, Victoria, BC V8W 2H2",Victoria Conference Centre - Crystal Garden,"713 Douglas St, Victoria, BC V8W 3M6",0.23
59170814,"850 Blanshard St, Victoria, BC V8W 2H2",Victoria Bug Zoo,"631 Courtney St, Victoria, BC V8W 1B8",0.24
59170814,"850 Blanshard St, Victoria, BC V8W 2H2",The Coda,"751 View St, Victoria, BC V8W 1J9",0.28
59170814,"850 Blanshard St, Victoria, BC V8W 2H2",Capitol 6 Theatres,"805 Yates St, Victoria, BC V8W 1L8",0.35
59170814,"850 Blanshard St, Victoria, BC V8W 2H2",St. Ann's Academy and Auditorium National Historic Site,"	835 Humboldt St, Victoria, BC V8V 4W8",0.39
59170814,"850 Blanshard St, Victoria, BC V8W 2H2",Cineplex Odeon Victoria Cinemas,"780 Yates St, Victoria, BC V8W 1L4",0.43
59170814,"850 Blanshard St, Victoria, BC V8W 2H2",Royal BC Museum,"	675 Belleville St., Victoria, BC V8W 9W2",0.45
59170816,"1116 Catherine St, Victoria, BC V9A 3V7",Little free library,"335 Waterfront Crescent, Victoria, BC V8T 0A6",0.58
59170816,"542 Northcott Ave, Victoria, BC V9A 2V4",Little free library,"335 Waterfront Crescent, Victoria, BC V8T 0A6",0.96
59170817,"787 Tyee Rd #309, Victoria, BC V9A 7R5",Little free library,"335 Waterfront Crescent, Victoria, BC V8T 0A6",0.54
59170819,"70 Saghalie Rd, Victoria, BC V9A 0B8",Dino Lab Inc.,"3 & 45 Erie St Unit #100, Victoria, BC V8V 1P8",0.85
59170820,"231 Russell St, Victoria, BC V9A 3X1",Little free library,"335 Waterfront Crescent, Victoria, BC V8T 0A6",0.87
59170820,"310 Robert St, Victoria, BC V9A 3Z4",Dino Lab Inc.,"3 & 45 Erie St Unit #100, Victoria, BC V8V 1P8",1.11
