DAUID,DA_address,Target_name,Target_address,Distance (km)
59170723,"103 Tyee Rd, Victoria, BC",Westside Village Shopping Centre,"174 Wilson St, Victoria, BC V9A 7N7",0.26
59170805,"2121 Trans-Canada Hwy, Victoria, BC V8T 4L2",Blanshard Centre,"770 Bay St, Victoria, BC V8T 5E4",0.35
59170805,"515 Chatham St #103, Victoria, BC V8T 1E1",The Bay Centre,"1150 Douglas St, Victoria, BC V8W 3M9",0.62
59170806,"827 Princess Ave, Victoria, BC V8T 1K7",Blanshard Centre,"770 Bay St, Victoria, BC V8T 5E4",0.45
59170807,"1809 Douglas St, Victoria, BC V8W 0B8",The Bay Centre,"1150 Douglas St, Victoria, BC V8W 3M9",0.51
59170808,"933 Pembroke St, Victoria, BC V8T 1J1",Blanshard Centre,"770 Bay St, Victoria, BC V8T 5E4",0.7
59170809,"715 Pandora Ave, Victoria, BC V8W 1N9",The Bay Centre,"1150 Douglas St, Victoria, BC V8W 3M9",0.33
59170810,"1525 Amelia St, Victoria, BC V8W 2K1",The Bay Centre,"1150 Douglas St, Victoria, BC V8W 3M9",0.57
59170811,"1207 Douglas St #303, Victoria, BC V8W 2E7",The Bay Centre,"1150 Douglas St, Victoria, BC V8W 3M9",0.15
59170811,"517 Fort St, Victoria, BC V8W 2Y6",The Bay Centre,"1150 Douglas St, Victoria, BC V8W 3M9",0.18
59170811,"805 Gordon St, Victoria, BC V8W 1Z6",The Bay Centre,"1150 Douglas St, Victoria, BC V8W 3M9",0.29
59170814,"755 Humboldt St, Victoria, BC V8W 1B1",The Bay Centre,"1150 Douglas St, Victoria, BC V8W 3M9",0.52
59170814,"850 Blanshard St, Victoria, BC V8W 2H2",The Bay Centre,"1150 Douglas St, Victoria, BC V8W 3M9",0.41
59170815,"831 Yates St, Victoria, BC V8W 1M1",The Bay Centre,"1150 Douglas St, Victoria, BC V8W 3M9",0.43
59170816,"1116 Catherine St, Victoria, BC V9A 3V7",Westside Village Shopping Centre,"174 Wilson St, Victoria, BC V9A 7N7",0.54
59170816,"542 Northcott Ave, Victoria, BC V9A 2V4",Westside Village Shopping Centre,"174 Wilson St, Victoria, BC V9A 7N7",1.15
59170817,"787 Tyee Rd #309, Victoria, BC V9A 7R5",Westside Village Shopping Centre,"174 Wilson St, Victoria, BC V9A 7N7",0.26
59170819,"70 Saghalie Rd, Victoria, BC V9A 0B8",Westside Village Shopping Centre,"174 Wilson St, Victoria, BC V9A 7N7",0.55
59170820,"231 Russell St, Victoria, BC V9A 3X1",Westside Village Shopping Centre,"174 Wilson St, Victoria, BC V9A 7N7",0.51
59170820,"310 Robert St, Victoria, BC V9A 3Z4",Westside Village Shopping Centre,"174 Wilson St, Victoria, BC V9A 7N7",0.73
