DAUID,DA_address,Target_name,Target_address,Distance (km)
59170293,"19 Marlborough St, Victoria, BC V8V 4A5",Sir James Douglas Elementary,"401 Moss St, Victoria, BC V8V 4N2",1.03
59170293,"41 Wellington Ave, Victoria, BC V8V 4H5",Sir James Douglas Elementary,"401 Moss St, Victoria, BC V8V 4N2",0.93
59170294,"1321 George St, Victoria, BC V8S 1A8",Sir James Douglas Elementary,"401 Moss St, Victoria, BC V8V 4N2",0.93
59170294,"188 Bushby St, Victoria, BC V8S 1B6",Sir James Douglas Elementary,"401 Moss St, Victoria, BC V8V 4N2",0.71
59170295,"1025 Sutlej St, Victoria, BC V8V 2V9",Sir James Douglas Elementary,"401 Moss St, Victoria, BC V8V 4N2",0.76
59170295,"216 Vancouver St, Victoria, BC V8V 3S8",Sir James Douglas Elementary,"401 Moss St, Victoria, BC V8V 4N2",0.89
59170296,"235 St Andrews St, Victoria, BC V8V 2N1",Christ Church Cathedral Pre-School,"520 Niagara St, Victoria, BC V8V 1H5",0.46
59170296,"620 Avalon Rd, Victoria, BC V8V 1N7",Christ Church Cathedral Pre-School,"520 Niagara St, Victoria, BC V8V 1H5",0.5
59170297,"427 Government St, Victoria, BC V8V 2L4",Christ Church Cathedral Pre-School,"520 Niagara St, Victoria, BC V8V 1H5",0.54
59170298,"425 Quebec St, Victoria, BC V8V 1W7",James Bay Elementary School ,"140 Oswego St, Victoria, BC V8V 2B1",0.59
59170298,"431 Powell St, Victoria, BC V8V 2J3",Christ Church Cathedral Pre-School,"520 Niagara St, Victoria, BC V8V 1H5",0.44
59170298,"617 Government St, Victoria, BC V8V 1X6",Christ Church Cathedral Pre-School,"520 Niagara St, Victoria, BC V8V 1H5",0.74
59170299,"215 Government St, Victoria, BC V8V 2K8",Christ Church Cathedral Pre-School,"520 Niagara St, Victoria, BC V8V 1H5",0.72
59170299,"575 Marifield Ave, Victoria, BC V8V 1N3",Christ Church Cathedral Pre-School,"520 Niagara St, Victoria, BC V8V 1H5",0.32
59170300,"136 S Turner St, Victoria, BC V8V 2J8",Christ Church Cathedral Pre-School,"520 Niagara St, Victoria, BC V8V 1H5",0.16
59170301,"540 Rithet St, Victoria, BC V8V 1E2",Christ Church Cathedral Pre-School,"520 Niagara St, Victoria, BC V8V 1H5",0.12
59170302,"40 Government St, Victoria, BC V8V 2K3",Christ Church Cathedral Pre-School,"520 Niagara St, Victoria, BC V8V 1H5",0.72
59170302,"548 Dallas Rd, Victoria, BC V8V 1B3",Christ Church Cathedral Pre-School,"520 Niagara St, Victoria, BC V8V 1H5",0.25
59170303,"416 Luxton Ave, Victoria, BC V8V 1C9",Christ Church Cathedral Pre-School,"520 Niagara St, Victoria, BC V8V 1H5",0.28
59170303,"416 Luxton Ave, Victoria, BC V8V 1C9",James Bay Elementary School ,"140 Oswego St, Victoria, BC V8V 2B1",0.35
59170304,"132 Menzies St, Victoria, BC V8V 2G5",Christ Church Cathedral Pre-School,"520 Niagara St, Victoria, BC V8V 1H5",0.17
59170304,"132 Menzies St, Victoria, BC V8V 2G5",James Bay Elementary School ,"140 Oswego St, Victoria, BC V8V 2B1",0.39
59170305,"345 St James St, Victoria, BC V8V 1J7",James Bay Elementary School ,"140 Oswego St, Victoria, BC V8V 2B1",0.17
59170305,"345 St James St, Victoria, BC V8V 1J7",Christ Church Cathedral Pre-School,"520 Niagara St, Victoria, BC V8V 1H5",0.38
59170308,"443 Superior St, Victoria, BC V8V 4S7",James Bay Elementary School ,"140 Oswego St, Victoria, BC V8V 2B1",0.4
59170309,"242 Ontario St, Victoria, BC V8V 1N2",James Bay Elementary School ,"140 Oswego St, Victoria, BC V8V 2B1",0.25
59170310,"121 Michigan St, Victoria, BC V8V 1R2",James Bay Elementary School ,"140 Oswego St, Victoria, BC V8V 2B1",0.42
59170311,"506 Pendray St, Victoria, BC V8V 0A9",James Bay Elementary School ,"140 Oswego St, Victoria, BC V8V 2B1",0.54
59170312,"111 Niagara St, Victoria, BC V8V 1G1",James Bay Elementary School ,"140 Oswego St, Victoria, BC V8V 2B1",0.36
59170312,"22 Simcoe St, Victoria, BC V8V 1K2",James Bay Elementary School ,"140 Oswego St, Victoria, BC V8V 2B1",0.55
59170313,"130 Ladysmith St, Victoria, BC V8V 1J4",James Bay Elementary School ,"140 Oswego St, Victoria, BC V8V 2B1",0.32
59170313,"46 Pilot St, Victoria, BC V8V 2A4",James Bay Elementary School ,"140 Oswego St, Victoria, BC V8V 2B1",0.22
59170371,"831 Walker St, Victoria, BC V9A 4C3",Victoria West Elementary School,"750 Front St, Victoria, BC V9A 3C6",0.31
59170371,"949 Hereward Rd, Victoria, BC V9A 4E1",Esquimalt High School,"847 Colville Rd, Victoria, BC V9A 4N9",0.38
59170371,"949 Hereward Rd, Victoria, BC V9A 4E1",Victoria West Elementary School,"750 Front St, Victoria, BC V9A 3C6",0.41
59170372,"637 Pine St, Victoria, BC V9A 2Z9",Victoria West Elementary School,"750 Front St, Victoria, BC V9A 3C6",0.34
59170372,"637 Pine St, Victoria, BC V9A 2Z9",Victoria Montessori Preschool,"323 Skinner St, Victoria, BC V9A 3B5",0.35
59170372,"637 Pine St, Victoria, BC V9A 2Z9",Esquimalt High School,"847 Colville Rd, Victoria, BC V9A 4N9",0.36
59170372,"723 Belton Ave, Victoria, BC V9A 2Z7",Esquimalt High School,"847 Colville Rd, Victoria, BC V9A 4N9",0.23
59170372,"723 Belton Ave, Victoria, BC V9A 2Z7",Victoria West Elementary School,"750 Front St, Victoria, BC V9A 3C6",0.46
59170373,"639 Langford St, Victoria, BC V9A 3C8",Victoria West Elementary School,"750 Front St, Victoria, BC V9A 3C6",0.2
59170373,"639 Langford St, Victoria, BC V9A 3C8",Victoria Montessori Preschool,"323 Skinner St, Victoria, BC V9A 3B5",0.35
59170373,"639 Langford St, Victoria, BC V9A 3C8",Esquimalt High School,"847 Colville Rd, Victoria, BC V9A 4N9",0.49
59170373,"824 Russell St, Victoria, BC V9A 3X7",Victoria West Elementary School,"750 Front St, Victoria, BC V9A 3C6",0.08
59170373,"824 Russell St, Victoria, BC V9A 3X7",Victoria Montessori Preschool,"323 Skinner St, Victoria, BC V9A 3B5",0.18
59170375,"822 Catherine St, Victoria, BC V9A 3C2",Victoria Montessori Preschool,"323 Skinner St, Victoria, BC V9A 3B5",0.16
59170375,"822 Catherine St, Victoria, BC V9A 3C2",Victoria West Elementary School,"750 Front St, Victoria, BC V9A 3C6",0.24
59170376,"442 William St, Victoria, BC V9A 3Y9",Victoria West Elementary School,"750 Front St, Victoria, BC V9A 3C6",0.31
59170378,"230 Robert St, Victoria, BC V9A 3Z2",Victoria West Elementary School,"750 Front St, Victoria, BC V9A 3C6",0.57
59170378,"707 Esquimalt Rd, Victoria, BC V9A 3L7",Victoria West Elementary School,"750 Front St, Victoria, BC V9A 3C6",0.48
59170383,"2519 Rock Bay Ave, Victoria, BC V8T 4R7",Sj Willis High School,"2970 Glasgow St, Victoria, BC V8T 5B9",0.84
59170383,"2975 Jutland Rd 1st Flr, Victoria, BC V8T 5J9",Selkirk Montessori School,"2970 Jutland Rd, Victoria, BC V8T 5K2",0.06
59170383,"David St, Victoria, BC V8T 2C6",Selkirk Montessori School,"2970 Jutland Rd, Victoria, BC V8T 5K2",0.71
59170384,"610 Dunedin St, Victoria, BC V8T 2L8",Selkirk Montessori School,"2970 Jutland Rd, Victoria, BC V8T 5K2",0.48
59170385,"3121 Steele St, Victoria, BC V8Z 3N7",Selkirk Montessori School,"2970 Jutland Rd, Victoria, BC V8T 5K2",0.62
59170385,"550 Sumas St, Victoria, BC V8T 4S3",Selkirk Montessori School,"2970 Jutland Rd, Victoria, BC V8T 5K2",0.48
59170386,"254 Gorge Rd E, Victoria, BC V9A 6W4",Selkirk Montessori School,"2970 Jutland Rd, Victoria, BC V8T 5K2",0.37
59170386,"491 Cecelia Rd, Victoria, BC V8T 4T4",Selkirk Montessori School,"2970 Jutland Rd, Victoria, BC V8T 5K2",0.33
59170387,"3052D Washington Ave, Victoria, BC V9A 1P6",Selkirk Montessori School,"2970 Jutland Rd, Victoria, BC V8T 5K2",0.44
59170387,"3134 Washington Ave, Victoria, BC V9A 1P7",Selkirk Montessori School,"2970 Jutland Rd, Victoria, BC V8T 5K2",0.44
59170388,"3052 Albany St, Victoria, BC V9A 1R5",Selkirk Montessori School,"2970 Jutland Rd, Victoria, BC V8T 5K2",0.63
59170388,"3165 Balfour Ave, Victoria, BC V9A 1R9",Selkirk Montessori School,"2970 Jutland Rd, Victoria, BC V8T 5K2",0.79
59170389,"21 Gorge Rd E, Victoria, BC V9A 1K7",Esquimalt High School,"847 Colville Rd, Victoria, BC V9A 4N9",0.6
59170389,"2967 Irma St, Victoria, BC V9A 1S5",Selkirk Montessori School,"2970 Jutland Rd, Victoria, BC V8T 5K2",0.78
59170389,"3064 Irma St, Victoria, BC V9A 1S6",Tillicum Elementary School,"3155 Albina St, Victoria, BC V9A 1Z6",0.81
59170390,"141 Gorge Rd E, Victoria, BC V9A 6Z3",Esquimalt High School,"847 Colville Rd, Victoria, BC V9A 4N9",0.69
59170390,"21 Lotus St, Victoria, BC V9A 1P3",Esquimalt High School,"847 Colville Rd, Victoria, BC V9A 4N9",0.48
59170554,"29 Paddon Ave, Victoria, BC V8V 2M6",Christ Church Cathedral Pre-School,"520 Niagara St, Victoria, BC V8V 1H5",0.45
59170555,"647 Niagara St, Victoria, BC V8V 1J1",Christ Church Cathedral Pre-School,"520 Niagara St, Victoria, BC V8V 1H5",0.39
59170555,"671 Beacon St, Victoria, BC V8V 1K1",Christ Church Cathedral Pre-School,"520 Niagara St, Victoria, BC V8V 1H5",0.43
59170556,"1002 Carberry Gardens, Victoria, BC V8S 3R7",École Intermédiaire Central Middle School,"1280 Fort St, Victoria, BC V8V 3L2",0.17
59170556,"744 Pemberton Rd, Victoria, BC V8S 3R4",École Intermédiaire Central Middle School,"1280 Fort St, Victoria, BC V8V 3L2",0.45
59170557,"1475 Fort St, Victoria, BC V8S 1Z4",École Intermédiaire Central Middle School,"1280 Fort St, Victoria, BC V8V 3L2",0.34
59170557,"905 Pemberton Rd, Victoria, BC V8S 3R5",École Intermédiaire Central Middle School,"1280 Fort St, Victoria, BC V8V 3L2",0.34
59170558,"1550 Shasta Pl, Victoria, BC V8S 1X9",Glenlyon Norfolk School,"781 Richmond Ave, Victoria, BC V8S 4A4",0.39
59170598,"1746 Adanac St, Victoria, BC V8R 2C5",St. Michaels University School ,"3400 Richmond Rd, Victoria, BC V8P 4P5",0.41
59170600,"1735 Denman St, Victoria, BC V8R 1Y3",Sundance-Bank Elementary,"1623 Bank St, Victoria, BC V8R 4V5",0.53
59170601,"1626 Gladstone Ave, Victoria, BC V8R 1S7",Sundance-Bank Elementary,"1623 Bank St, Victoria, BC V8R 4V5",0.55
59170601,"2206 Lydia St, Victoria, BC V8R 4K5",Sundance-Bank Elementary,"1623 Bank St, Victoria, BC V8R 4V5",0.65
59170601,"2320 Shakespeare St, Victoria, BC V8R 4G3",Victor School,"2260 Victor St, Victoria, BC V8R 4C5",0.65
59170610,"440 Simcoe St, Victoria, BC V8V 1L3",James Bay Elementary School ,"140 Oswego St, Victoria, BC V8V 2B1",0.3
59170610,"440 Simcoe St, Victoria, BC V8V 1L3",Christ Church Cathedral Pre-School,"520 Niagara St, Victoria, BC V8V 1H5",0.36
59170611,"840 Humboldt St, Victoria, BC V8V 5B1",Christ Church Cathedral School (Main Campus),"912 Vancouver St, Victoria, BC V8V 3V7",0.42
59170611,"950 Humboldt St, Victoria, BC V8V 2Z8",Christ Church Cathedral School (Main Campus),"912 Vancouver St, Victoria, BC V8V 3V7",0.46
59170612,"1528 Coldharbour Rd, Victoria, BC V8R 1H5",Sundance-Bank Elementary,"1623 Bank St, Victoria, BC V8R 4V5",0.66
59170722,"19-103 Wilson St, Victoria, BC V9A 6X1",Victoria West Elementary School,"750 Front St, Victoria, BC V9A 3C6",0.18
59170722,"19-103 Wilson St, Victoria, BC V9A 6X1",Victoria Montessori Preschool,"323 Skinner St, Victoria, BC V9A 3B5",0.38
59170723,"103 Tyee Rd, Victoria, BC",Victoria Montessori Preschool,"323 Skinner St, Victoria, BC V9A 3B5",0.29
59170723,"103 Tyee Rd, Victoria, BC",Victoria West Elementary School,"750 Front St, Victoria, BC V9A 3C6",0.49
59170805,"2121 Trans-Canada Hwy, Victoria, BC V8T 4L2",Sj Willis High School,"2970 Glasgow St, Victoria, BC V8T 5B9",1.05
59170805,"515 Chatham St #103, Victoria, BC V8T 1E1",Christ Church Cathedral School (Main Campus),"912 Vancouver St, Victoria, BC V8V 3V7",1.27
59170806,"827 Princess Ave, Victoria, BC V8T 1K7",George Jay Elementary,"1118 Princess Ave, Victoria, BC V8T 1L3",0.85
59170807,"1809 Douglas St, Victoria, BC V8W 0B8",Christ Church Cathedral School (Main Campus),"912 Vancouver St, Victoria, BC V8V 3V7",0.98
59170808,"933 Pembroke St, Victoria, BC V8T 1J1",George Jay Elementary,"1118 Princess Ave, Victoria, BC V8T 1L3",0.61
59170809,"715 Pandora Ave, Victoria, BC V8W 1N9",Christ Church Cathedral School (Main Campus),"912 Vancouver St, Victoria, BC V8V 3V7",0.77
59170810,"1525 Amelia St, Victoria, BC V8W 2K1",Christ Church Cathedral School (Main Campus),"912 Vancouver St, Victoria, BC V8V 3V7",0.71
59170811,"1207 Douglas St #303, Victoria, BC V8W 2E7",Christ Church Cathedral School (Main Campus),"912 Vancouver St, Victoria, BC V8V 3V7",0.64
59170811,"517 Fort St, Victoria, BC V8W 2Y6",Christ Church Cathedral School (Main Campus),"912 Vancouver St, Victoria, BC V8V 3V7",0.87
59170811,"805 Gordon St, Victoria, BC V8W 1Z6",Christ Church Cathedral School (Main Campus),"912 Vancouver St, Victoria, BC V8V 3V7",0.7
59170814,"755 Humboldt St, Victoria, BC V8W 1B1",Christ Church Cathedral School (Main Campus),"912 Vancouver St, Victoria, BC V8V 3V7",0.56
59170814,"850 Blanshard St, Victoria, BC V8W 2H2",Christ Church Cathedral School (Main Campus),"912 Vancouver St, Victoria, BC V8V 3V7",0.42
59170815,"831 Yates St, Victoria, BC V8W 1M1",Christ Church Cathedral School (Main Campus),"912 Vancouver St, Victoria, BC V8V 3V7",0.45
59170816,"1116 Catherine St, Victoria, BC V9A 3V7",Victoria Montessori Preschool,"323 Skinner St, Victoria, BC V9A 3B5",0.14
59170816,"1116 Catherine St, Victoria, BC V9A 3V7",Victoria West Elementary School,"750 Front St, Victoria, BC V9A 3C6",0.39
59170816,"542 Northcott Ave, Victoria, BC V9A 2V4",Esquimalt High School,"847 Colville Rd, Victoria, BC V9A 4N9",0.22
59170817,"787 Tyee Rd #309, Victoria, BC V9A 7R5",Victoria Montessori Preschool,"323 Skinner St, Victoria, BC V9A 3B5",0.31
59170819,"70 Saghalie Rd, Victoria, BC V9A 0B8",Victoria West Elementary School,"750 Front St, Victoria, BC V9A 3C6",0.9
59170820,"231 Russell St, Victoria, BC V9A 3X1",Victoria West Elementary School,"750 Front St, Victoria, BC V9A 3C6",0.09
59170820,"231 Russell St, Victoria, BC V9A 3X1",Victoria Montessori Preschool,"323 Skinner St, Victoria, BC V9A 3B5",0.17
59170820,"310 Robert St, Victoria, BC V9A 3Z4",Victoria West Elementary School,"750 Front St, Victoria, BC V9A 3C6",0.46
