DAUID,Target_name,Target_address,Distance (km)
59170274,Cedar Hill Golf Course,"1400 Derby Rd, Saanich Core, BC V8P 1T1",3.91
59170275,Cedar Hill Golf Course,"1400 Derby Rd, Saanich Core, BC V8P 1T1",3.36
59170276,Cedar Hill Golf Course,"1400 Derby Rd, Saanich Core, BC V8P 1T1",3.35
59170277,Cedar Hill Golf Course,"1400 Derby Rd, Saanich Core, BC V8P 1T1",3.08
59170278,Cedar Hill Golf Course,"1400 Derby Rd, Saanich Core, BC V8P 1T1",2.96
59170279,Cedar Hill Golf Course,"1400 Derby Rd, Saanich Core, BC V8P 1T1",2.97
59170280,Cedar Hill Golf Course,"1400 Derby Rd, Saanich Core, BC V8P 1T1",3.22
59170281,Cedar Hill Golf Course,"1400 Derby Rd, Saanich Core, BC V8P 1T1",3.05
59170282,Gorge Vale Golf Club,"1005 Craigflower Rd, Victoria, BC V9A 1Z7",3.14
59170285,Cedar Hill Golf Course,"1400 Derby Rd, Saanich Core, BC V8P 1T1",3.41
59170286,Cedar Hill Golf Course,"1400 Derby Rd, Saanich Core, BC V8P 1T1",3.68
59170287,Cedar Hill Golf Course,"1400 Derby Rd, Saanich Core, BC V8P 1T1",3.65
59170288,Cedar Hill Golf Course,"1400 Derby Rd, Saanich Core, BC V8P 1T1",3.75
59170289,Cedar Hill Golf Course,"1400 Derby Rd, Saanich Core, BC V8P 1T1",3.41
59170290,Cedar Hill Golf Course,"1400 Derby Rd, Saanich Core, BC V8P 1T1",3.96
59170291,Cedar Hill Golf Course,"1400 Derby Rd, Saanich Core, BC V8P 1T1",4.12
59170292,Cedar Hill Golf Course,"1400 Derby Rd, Saanich Core, BC V8P 1T1",4.36
59170293,Cedar Hill Golf Course,"1400 Derby Rd, Saanich Core, BC V8P 1T1",4.52
59170294,Cedar Hill Golf Course,"1400 Derby Rd, Saanich Core, BC V8P 1T1",4.41
59170295,Cedar Hill Golf Course,"1400 Derby Rd, Saanich Core, BC V8P 1T1",3.97
59170296,Gorge Vale Golf Club,"1005 Craigflower Rd, Victoria, BC V9A 1Z7",3.61
59170297,Gorge Vale Golf Club,"1005 Craigflower Rd, Victoria, BC V9A 1Z7",3.42
59170298,Gorge Vale Golf Club,"1005 Craigflower Rd, Victoria, BC V9A 1Z7",3.15
59170299,Gorge Vale Golf Club,"1005 Craigflower Rd, Victoria, BC V9A 1Z7",3.35
59170300,Gorge Vale Golf Club,"1005 Craigflower Rd, Victoria, BC V9A 1Z7",3.53
59170301,Gorge Vale Golf Club,"1005 Craigflower Rd, Victoria, BC V9A 1Z7",3.54
59170302,Gorge Vale Golf Club,"1005 Craigflower Rd, Victoria, BC V9A 1Z7",3.42
59170303,Gorge Vale Golf Club,"1005 Craigflower Rd, Victoria, BC V9A 1Z7",3.28
59170304,Gorge Vale Golf Club,"1005 Craigflower Rd, Victoria, BC V9A 1Z7",3.28
59170305,Gorge Vale Golf Club,"1005 Craigflower Rd, Victoria, BC V9A 1Z7",3.08
59170308,Gorge Vale Golf Club,"1005 Craigflower Rd, Victoria, BC V9A 1Z7",2.96
59170309,Gorge Vale Golf Club,"1005 Craigflower Rd, Victoria, BC V9A 1Z7",2.74
59170310,Gorge Vale Golf Club,"1005 Craigflower Rd, Victoria, BC V9A 1Z7",2.52
59170311,Gorge Vale Golf Club,"1005 Craigflower Rd, Victoria, BC V9A 1Z7",2.62
59170312,Gorge Vale Golf Club,"1005 Craigflower Rd, Victoria, BC V9A 1Z7",2.55
59170313,Gorge Vale Golf Club,"1005 Craigflower Rd, Victoria, BC V9A 1Z7",2.81
59170371,Gorge Vale Golf Club,"1005 Craigflower Rd, Victoria, BC V9A 1Z7",0.74
59170372,Gorge Vale Golf Club,"1005 Craigflower Rd, Victoria, BC V9A 1Z7",0.59
59170373,Gorge Vale Golf Club,"1005 Craigflower Rd, Victoria, BC V9A 1Z7",0.9
59170375,Gorge Vale Golf Club,"1005 Craigflower Rd, Victoria, BC V9A 1Z7",1.14
59170376,Gorge Vale Golf Club,"1005 Craigflower Rd, Victoria, BC V9A 1Z7",1.18
59170378,Gorge Vale Golf Club,"1005 Craigflower Rd, Victoria, BC V9A 1Z7",1.28
59170383,Cedar Hill Golf Course,"1400 Derby Rd, Saanich Core, BC V8P 1T1",2.11
59170383,Gorge Vale Golf Club,"1005 Craigflower Rd, Victoria, BC V9A 1Z7",1.45
59170384,Gorge Vale Golf Club,"1005 Craigflower Rd, Victoria, BC V9A 1Z7",1.88
59170385,Gorge Vale Golf Club,"1005 Craigflower Rd, Victoria, BC V9A 1Z7",1.82
59170386,Gorge Vale Golf Club,"1005 Craigflower Rd, Victoria, BC V9A 1Z7",1.44
59170387,Gorge Vale Golf Club,"1005 Craigflower Rd, Victoria, BC V9A 1Z7",1.28
59170388,Gorge Vale Golf Club,"1005 Craigflower Rd, Victoria, BC V9A 1Z7",1.21
59170389,Gorge Vale Golf Club,"1005 Craigflower Rd, Victoria, BC V9A 1Z7",0.86
59170390,Gorge Vale Golf Club,"1005 Craigflower Rd, Victoria, BC V9A 1Z7",0.68
59170554,Gorge Vale Golf Club,"1005 Craigflower Rd, Victoria, BC V9A 1Z7",3.9
59170555,Gorge Vale Golf Club,"1005 Craigflower Rd, Victoria, BC V9A 1Z7",3.82
59170556,Cedar Hill Golf Course,"1400 Derby Rd, Saanich Core, BC V8P 1T1",2.97
59170557,Cedar Hill Golf Course,"1400 Derby Rd, Saanich Core, BC V8P 1T1",2.79
59170558,Cedar Hill Golf Course,"1400 Derby Rd, Saanich Core, BC V8P 1T1",3.04
59170598,Cedar Hill Golf Course,"1400 Derby Rd, Saanich Core, BC V8P 1T1",1.8
59170600,Cedar Hill Golf Course,"1400 Derby Rd, Saanich Core, BC V8P 1T1",2.11
59170601,Cedar Hill Golf Course,"1400 Derby Rd, Saanich Core, BC V8P 1T1",2.02
59170610,Gorge Vale Golf Club,"1005 Craigflower Rd, Victoria, BC V9A 1Z7",3.1
59170611,Cedar Hill Golf Course,"1400 Derby Rd, Saanich Core, BC V8P 1T1",3.47
