DAUID,DA_address,Target_name,Target_address,Distance (km)
59170312,"22 Simcoe St, Victoria, BC V8V 1K2",Thrifty Foods,"475 Simcoe St, Victoria, BC V8V 4T4",0.94
59170313,"130 Ladysmith St, Victoria, BC V8V 1J4",Thrifty Foods,"475 Simcoe St, Victoria, BC V8V 4T4",0.72
59170313,"46 Pilot St, Victoria, BC V8V 2A4",Thrifty Foods,"475 Simcoe St, Victoria, BC V8V 4T4",0.55
59170371,"831 Walker St, Victoria, BC V9A 4C3",Wholesale Club Viewfield Road,"846 Viewfield Rd, Victoria, BC V9A 4V1",0.36
59170371,"949 Hereward Rd, Victoria, BC V9A 4E1",Wholesale Club Viewfield Road,"846 Viewfield Rd, Victoria, BC V9A 4V1",0.27
59170372,"637 Pine St, Victoria, BC V9A 2Z9",The Market Garden,"810 Catherine St, Victoria, BC V9A 3V1",0.5
59170372,"723 Belton Ave, Victoria, BC V9A 2Z7",Wholesale Club Viewfield Road,"846 Viewfield Rd, Victoria, BC V9A 4V1",0.41
59170373,"639 Langford St, Victoria, BC V9A 3C8",The Market Garden,"810 Catherine St, Victoria, BC V9A 3V1",0.42
59170373,"639 Langford St, Victoria, BC V9A 3C8",Wholesale Club Viewfield Road,"846 Viewfield Rd, Victoria, BC V9A 4V1",0.48
59170373,"824 Russell St, Victoria, BC V9A 3X7",The Market Garden,"810 Catherine St, Victoria, BC V9A 3V1",0.18
59170375,"822 Catherine St, Victoria, BC V9A 3C2",The Market Garden,"810 Catherine St, Victoria, BC V9A 3V1",0.03
59170376,"442 William St, Victoria, BC V9A 3Y9",The Market Garden,"810 Catherine St, Victoria, BC V9A 3V1",0.43
59170378,"230 Robert St, Victoria, BC V9A 3Z2",The Market Garden,"810 Catherine St, Victoria, BC V9A 3V1",0.64
59170378,"707 Esquimalt Rd, Victoria, BC V9A 3L7",Wholesale Club Viewfield Road,"846 Viewfield Rd, Victoria, BC V9A 4V1",0.58
59170383,"2519 Rock Bay Ave, Victoria, BC V8T 4R7",Damascus Food Market,"942 Hillside Ave, Victoria, BC V8T 2A1",0.69
59170383,"2975 Jutland Rd 1st Flr, Victoria, BC V8T 5J9",The Market Garden,"810 Catherine St, Victoria, BC V9A 3V1",0.88
59170383,"David St, Victoria, BC V8T 2C6",Damascus Food Market,"942 Hillside Ave, Victoria, BC V8T 2A1",0.66
59170384,"610 Dunedin St, Victoria, BC V8T 2L8",Damascus Food Market,"942 Hillside Ave, Victoria, BC V8T 2A1",0.89
59170385,"3121 Steele St, Victoria, BC V8Z 3N7",Damascus Food Market,"942 Hillside Ave, Victoria, BC V8T 2A1",1.24
59170385,"550 Sumas St, Victoria, BC V8T 4S3",Damascus Food Market,"942 Hillside Ave, Victoria, BC V8T 2A1",0.99
59170386,"254 Gorge Rd E, Victoria, BC V9A 6W4",The Market Garden,"810 Catherine St, Victoria, BC V9A 3V1",1.15
59170386,"491 Cecelia Rd, Victoria, BC V8T 4T4",The Market Garden,"810 Catherine St, Victoria, BC V9A 3V1",1.21
59170387,"3052D Washington Ave, Victoria, BC V9A 1P6",The Market Garden,"810 Catherine St, Victoria, BC V9A 3V1",1.17
59170387,"3134 Washington Ave, Victoria, BC V9A 1P7",The Market Garden,"810 Catherine St, Victoria, BC V9A 3V1",1.17
59170388,"3052 Albany St, Victoria, BC V9A 1R5",The Market Garden,"810 Catherine St, Victoria, BC V9A 3V1",1.19
59170388,"3165 Balfour Ave, Victoria, BC V9A 1R9",The Market Garden,"810 Catherine St, Victoria, BC V9A 3V1",1.47
59170389,"21 Gorge Rd E, Victoria, BC V9A 1K7",The Market Garden,"810 Catherine St, Victoria, BC V9A 3V1",1.1
59170389,"2967 Irma St, Victoria, BC V9A 1S5",The Market Garden,"810 Catherine St, Victoria, BC V9A 3V1",1.17
59170389,"3064 Irma St, Victoria, BC V9A 1S6",The Market Garden,"810 Catherine St, Victoria, BC V9A 3V1",1.35
59170390,"141 Gorge Rd E, Victoria, BC V9A 6Z3",The Market Garden,"810 Catherine St, Victoria, BC V9A 3V1",1.08
59170390,"21 Lotus St, Victoria, BC V9A 1P3",Wholesale Club Viewfield Road,"846 Viewfield Rd, Victoria, BC V9A 4V1",0.98
59170554,"29 Paddon Ave, Victoria, BC V8V 2M6",For Good Measure Grocery & Coffee Shop,"579 Niagara St, Victoria, BC V8V 1H8",0.25
59170555,"647 Niagara St, Victoria, BC V8V 1J1",For Good Measure Grocery & Coffee Shop,"579 Niagara St, Victoria, BC V8V 1H8",0.18
59170555,"671 Beacon St, Victoria, BC V8V 1K1",For Good Measure Grocery & Coffee Shop,"579 Niagara St, Victoria, BC V8V 1H8",0.24
59170556,"1002 Carberry Gardens, Victoria, BC V8S 3R7",Red Barn Market,"1933 Oak Bay Ave, Victoria, BC V8R 1C8",0.6
59170556,"744 Pemberton Rd, Victoria, BC V8S 3R4",Red Barn Market,"1933 Oak Bay Ave, Victoria, BC V8R 1C8",0.7
59170557,"1475 Fort St, Victoria, BC V8S 1Z4",Red Barn Market,"1933 Oak Bay Ave, Victoria, BC V8R 1C8",0.36
59170557,"1475 Fort St, Victoria, BC V8S 1Z4",Urban Grocer,"1625 Fort St, Victoria, BC V8R 1H9",0.45
59170557,"905 Pemberton Rd, Victoria, BC V8S 3R5",Red Barn Market,"1933 Oak Bay Ave, Victoria, BC V8R 1C8",0.49
59170558,"1550 Shasta Pl, Victoria, BC V8S 1X9",Red Barn Market,"1933 Oak Bay Ave, Victoria, BC V8R 1C8",0.51
59170598,"1746 Adanac St, Victoria, BC V8R 2C5",Bay Grocery,"1618 Bay St, Victoria, BC V8R 2B7",0.31
59170600,"1735 Denman St, Victoria, BC V8R 1Y3",Bay Grocery,"1618 Bay St, Victoria, BC V8R 2B7",0.34
59170601,"1626 Gladstone Ave, Victoria, BC V8R 1S7",Bay Grocery,"1618 Bay St, Victoria, BC V8R 2B7",0.39
59170601,"1626 Gladstone Ave, Victoria, BC V8R 1S7",Urban Grocer,"1625 Fort St, Victoria, BC V8R 1H9",0.39
59170601,"1626 Gladstone Ave, Victoria, BC V8R 1S7",Red Barn Market,"1933 Oak Bay Ave, Victoria, BC V8R 1C8",0.46
59170601,"2206 Lydia St, Victoria, BC V8R 4K5",Bay Grocery,"1618 Bay St, Victoria, BC V8R 2B7",0.23
59170601,"2320 Shakespeare St, Victoria, BC V8R 4G3",Bay Grocery,"1618 Bay St, Victoria, BC V8R 2B7",0.09
59170610,"440 Simcoe St, Victoria, BC V8V 1L3",Thrifty Foods,"475 Simcoe St, Victoria, BC V8V 4T4",0.17
59170611,"840 Humboldt St, Victoria, BC V8V 5B1",Save-On-Foods,"1010 Pandora Ave, Victoria, BC V8V 3P5",0.98
59170611,"950 Humboldt St, Victoria, BC V8V 2Z8",Save-On-Foods,"1010 Pandora Ave, Victoria, BC V8V 3P5",1.07
59170612,"1528 Coldharbour Rd, Victoria, BC V8R 1H5",Red Barn Market,"1933 Oak Bay Ave, Victoria, BC V8R 1C8",0.14
59170612,"1528 Coldharbour Rd, Victoria, BC V8R 1H5",Urban Grocer,"1625 Fort St, Victoria, BC V8R 1H9",0.15
59170722,"19-103 Wilson St, Victoria, BC V9A 6X1",The Market Garden,"810 Catherine St, Victoria, BC V9A 3V1",0.27
59170723,"103 Tyee Rd, Victoria, BC",The Market Garden,"810 Catherine St, Victoria, BC V9A 3V1",0.26
59170806,"827 Princess Ave, Victoria, BC V8T 1K7",Fairway Market Quadra Village,"2635 Quadra St, Victoria, BC V8T 4E3",0.59
59170808,"933 Pembroke St, Victoria, BC V8T 1J1",Save-On-Foods,"1010 Pandora Ave, Victoria, BC V8V 3P5",0.5
59170814,"755 Humboldt St, Victoria, BC V8W 1B1",Thrifty Foods,"475 Simcoe St, Victoria, BC V8V 4T4",0.96
59170814,"850 Blanshard St, Victoria, BC V8W 2H2",Save-On-Foods,"1010 Pandora Ave, Victoria, BC V8V 3P5",0.8
59170816,"1116 Catherine St, Victoria, BC V9A 3V7",The Market Garden,"810 Catherine St, Victoria, BC V9A 3V1",0.32
59170816,"542 Northcott Ave, Victoria, BC V9A 2V4",Wholesale Club Viewfield Road,"846 Viewfield Rd, Victoria, BC V9A 4V1",0.72
59170817,"787 Tyee Rd #309, Victoria, BC V9A 7R5",The Market Garden,"810 Catherine St, Victoria, BC V9A 3V1",0.3
59170819,"70 Saghalie Rd, Victoria, BC V9A 0B8",The Market Garden,"810 Catherine St, Victoria, BC V9A 3V1",0.75
59170820,"231 Russell St, Victoria, BC V9A 3X1",The Market Garden,"810 Catherine St, Victoria, BC V9A 3V1",0.16
59170820,"310 Robert St, Victoria, BC V9A 3Z4",The Market Garden,"810 Catherine St, Victoria, BC V9A 3V1",0.55
