name,address,latitude,longitude
Cedar Hill Golf Course,"1400 Derby Rd, Saanich Core, BC V8P 1T1",48.44859376734103, -123.34576621008918
Gorge Vale Golf Club,"1005 Craigflower Rd, Victoria, BC V9A 1Z7",48.4404939,-123.3975428
